1,0.9999999999999558,-1.020311523523682e-14,3.484633419997186e-11,-1.160709909581498e-14,0.9999999999999669,2.272352190007906e-11,-1.334618262980385e-17,-7.854887598004996e-18,1
2,1,2.175211770026894e-16,-1.63913202208743e-13,-1.383051451096592e-16,1,-3.913013106333933e-14,-5.685243597000988e-20,1.739035491951947e-19,1
3,0.9999999999964798,-5.846784777086934e-13,2.371284052152442e-09,-1.837821377943727e-12,0.9999999999970255,3.239840735701093e-09,-1.233781131523147e-15,-5.365430274312236e-16,1
4,1.000000000000081,5.088207428017534e-15,-5.849758975823335e-11,2.774594850688391e-14,1.000000000000045,-4.055637595184937e-11,2.8170795744442e-17,3.637749953334682e-18,1
5,0.9999999999999784,1.968001279820471e-16,1.23842360859205e-11,-8.971498721188616e-15,0.9999999999999897,1.017898350510095e-11,-9.11716192956711e-18,-5.626754001987774e-20,1
6,1.000000000000892,1.239345412282757e-13,-6.368709382072752e-10,2.532023303409352e-13,1.000000000000571,-4.037596910419537e-10,3.089239254826078e-16,9.58705382634477e-17,1
7,1.000000000000001,-1.219630145447684e-16,-7.453328369310327e-13,2.842170943040401e-16,1,-1.209307182634897e-13,3.485168058284357e-19,-1.688203767497408e-19,1
8,1.000000000000022,3.354368506788697e-15,-1.735540881422113e-11,5.944125935504125e-15,1.000000000000012,-9.388393098116541e-12,6.704342673323542e-18,2.070263125834721e-18,1
9,1.000000000000015,5.800304484603828e-15,-1.359740503884193e-11,3.343730271119712e-15,1.000000000000013,-7.899969053579087e-12,3.8027822363312e-18,4.492804500886118e-18,1
10,1.000000000038379,2.905375617892815e-11,-4.120430411463764e-08,-3.949317518435439e-13,1.000000000077655,-5.528510887661165e-08,-2.762327841307504e-16,2.726870103199366e-14,1
11,0.9999999999999722,-1.622998550257502e-15,1.96041502064451e-11,-9.513542905574563e-15,0.9999999999999846,1.398203485628443e-11,-9.727985206024355e-18,-1.245887394301642e-18,1
12,0.9999999999995454,2.301244562039697e-15,2.894716449507085e-10,-2.36432780016288e-13,0.9999999999997834,2.889630645040293e-10,-1.786202448009313e-16,2.638814815362462e-18,1
13,0.9999999999998792,-3.29340457829052e-14,1.023837261484825e-10,-3.32736038095986e-14,0.9999999999999014,7.384809487322151e-11,-3.377264150589639e-17,-2.397701934406995e-17,1
14,0.9999999999999782,-2.872755560916727e-15,1.668461926505178e-11,-6.805742666328034e-15,0.9999999999999867,1.094308321132163e-11,-7.154731208835332e-18,-1.940407288152722e-18,1
15,1.000000000000033,-1.060812336498004e-14,-1.754673586071328e-11,7.068453477219078e-15,1.000000000000009,-5.903075968514444e-12,1.453292676692557e-17,-7.65654844525663e-18,1
16,0.9999999244344717,-3.137843162860796e-08,3.850799709542388e-05,-1.344904830408927e-08,0.9999998985948576,6.473936545612408e-05,-4.653962485338588e-12,-2.447143408348413e-11,1
17,1.000000000000011,2.350486049765577e-15,-8.368664413466357e-12,3.402982188062969e-15,1.000000000000008,-5.760161744918075e-12,3.576870529889912e-18,1.716903636601309e-18,1
18,1.000000000000021,3.303779457242712e-15,-1.669407519380871e-11,5.829580729709028e-15,1.000000000000012,-9.184073630316184e-12,6.429606816262945e-18,2.012888978175671e-18,1
19,0.9999999999999304,-1.375270879867738e-14,5.613616173830225e-11,-2.080923934046811e-14,0.9999999999999513,3.855068712953285e-11,-2.118548178479654e-17,-9.648365384316825e-18,1
20,1.000000000000021,3.303779457242712e-15,-1.669407519380871e-11,5.829580729709028e-15,1.000000000000012,-9.184073630316184e-12,6.429606816262945e-18,2.012888978175671e-18,1
21,1.000000000000011,2.350486049765577e-15,-8.368664413466357e-12,3.402982188062969e-15,1.000000000000008,-5.760161744918075e-12,3.576870529889912e-18,1.716903636601309e-18,1
22,0.9999999999999997,-1.113369017913356e-15,6.542062521949771e-13,6.82803830159856e-16,0.999999999999998,4.91499302159941e-13,3.339377142330063e-19,-1.094500797859846e-18,1
23,1.000000000000194,3.695503954645639e-14,-1.587601546717789e-10,5.782050635930807e-14,1.00000000000013,-1.042114517345063e-10,5.88922986650035e-17,2.463161911103205e-17,1
24,0.9999999999999997,-1.113369017913356e-15,6.542062521949771e-13,6.82803830159856e-16,0.999999999999998,4.91499302159941e-13,3.339377142330063e-19,-1.094500797859846e-18,1
25,0.9999999999999669,-8.833927409719502e-15,2.557217321171713e-11,-9.699953618716507e-15,0.9999999999999726,1.985732910501896e-11,-1.01056061942516e-17,-7.085102513893488e-18,1
26,0.9999999999999997,-1.113369017913356e-15,6.542062521949771e-13,6.82803830159856e-16,0.999999999999998,4.91499302159941e-13,3.339377142330063e-19,-1.094500797859846e-18,1
