0,1,274.23,138.705,18.9298,24.5582,274.23,138.705,18.9298,24.5582,0,0.807972,nan,nan
0,2,254.558,138.88,20.9598,24.1956,254.558,138.88,20.9598,24.1956,0,0.798035,nan,nan
0,3,525.561,140.093,19.0701,25.6455,525.561,140.093,19.0701,25.6455,0,0.797185,nan,nan
0,4,504.087,139.372,21.8247,24.9663,504.087,139.372,21.8247,24.9663,0,0.781047,nan,nan
0,5,195.184,138.836,21.5359,23.8961,195.184,138.836,21.5359,23.8961,0,0.779344,nan,nan
0,6,547.958,139.311,21.9541,23.9439,547.958,139.311,21.9541,23.9439,0,0.772259,nan,nan
0,7,372.053,138.406,21.3799,25.3283,372.053,138.406,21.3799,25.3283,0,0.770446,nan,nan
0,8,328.703,138.347,21.8757,25.2744,328.703,138.347,21.8757,25.2744,0,0.765255,nan,nan
0,9,295.819,138.299,19.4919,26.4464,295.819,138.299,19.4919,26.4464,0,0.763103,nan,nan
0,10,111.966,138.1,23.2705,24.4787,111.966,138.1,23.2705,24.4787,0,0.753689,nan,nan
0,11,351.057,138.465,18.5757,25.7564,351.057,138.465,18.5757,25.7564,0,0.739211,nan,nan
0,12,738.012,139.108,20.9812,23.741,738.012,139.108,20.9812,23.741,0,0.727409,nan,nan
0,13,596.054,138.321,26.1982,24.6951,596.054,138.321,26.1982,24.6951,0,0.726879,nan,nan
0,14,154.073,139.02,23.6932,23.8093,154.073,139.02,23.6932,23.8093,0,0.726131,nan,nan
0,15,417.443,138.358,19.4249,25.4965,417.443,138.358,19.4249,25.4965,0,0.682376,nan,nan
0,16,706.99,138.921,19.6754,24.6675,706.99,138.921,19.6754,24.6675,0,0.664896,nan,nan
0,17,232.317,139.053,18.0817,25.0435,232.317,139.053,18.0817,25.0435,0,0.621792,nan,nan
0,18,215.514,138.681,16.458,24.8241,215.514,138.681,16.458,24.8241,0,0.60198,nan,nan
0,19,628.726,139.445,21.8948,22.925,628.726,139.445,21.8948,22.925,0,0.542128,nan,nan
0,20,391.768,137.458,16.7084,27.8789,391.768,137.458,16.7084,27.8789,0,0.530695,nan,nan
0,21,468.919,135.88,20.7733,33.0706,468.919,135.88,20.7733,33.0706,0,0.489863,nan,nan
0,22,770.271,138.652,22.3439,24.2817,770.271,138.652,22.3439,24.2817,0,0.484887,nan,nan
0,23,650.169,139.237,20.677,22.3664,650.169,139.237,20.677,22.3664,0,0.482756,nan,nan
0,24,61.7008,135.218,25.9564,30.5793,61.7008,135.218,25.9564,30.5793,0,0.470663,nan,nan
0,25,441.001,136.871,18.6862,28.853,441.001,136.871,18.6862,28.853,0,0.436181,nan,nan
0,26,172.176,138.869,21.4402,24.2589,172.176,138.869,21.4402,24.2589,0,0.435967,nan,nan
0,27,570.338,138.925,19.5039,24.7017,570.338,138.925,19.5039,24.7017,0,0.435835,nan,nan
0,28,846.16,137.773,24.8181,26.2679,846.16,137.773,24.8181,26.2679,0,0.343811,nan,nan
0,29,815.79,138.663,24.0542,24.6613,815.79,138.663,24.0542,24.6613,0,0.261846,nan,nan
1,1,274.223,138.73,18.9258,24.5793,275.906,127.498,19.4058,24.659,0,0.807627,nan,nan
1,2,254.555,138.907,20.9906,24.2046,256.056,127.504,21.4927,24.3062,0,0.797854,nan,nan
1,3,525.578,140.009,19.0386,25.3559,529.167,130.947,19.4297,25.3993,0,0.795951,nan,nan
1,4,504.082,139.347,21.8056,24.7116,507.541,130.102,22.2161,24.7848,0,0.781166,nan,nan
1,5,195.19,138.853,21.5568,23.8633,196.123,126.935,22.0844,23.9788,0,0.77911,nan,nan
1,6,547.959,139.312,21.8931,23.9256,551.692,130.447,22.2772,23.9974,0,0.764554,nan,nan
1,7,372.056,138.428,21.355,25.2783,374.572,128.044,21.8243,25.363,0,0.769425,nan,nan
1,8,328.7,138.364,21.8772,25.2165,330.862,127.605,22.3684,25.3121,0,0.76187,nan,nan
1,9,295.822,138.313,19.5045,26.4438,297.702,127.269,20.0042,26.519,0,0.761889,nan,nan
1,10,111.965,138.113,23.2617,24.4847,112.044,125.474,23.8508,24.6243,0,0.753716,nan,nan
1,11,351.02,138.474,18.5925,25.7207,353.367,127.908,19.0535,25.7827,0,0.737328,nan,nan
1,12,738.013,139.12,21.0176,23.6684,742.689,131.896,21.3168,23.7092,0,0.726461,nan,nan
1,13,596.045,138.398,26.2937,24.7964,600.063,129.953,26.6906,24.8953,0,0.708643,nan,nan
1,14,154.062,139.034,23.6936,23.7913,154.575,126.758,24.2596,23.931,0,0.725472,nan,nan
1,15,417.423,138.392,19.3419,25.2977,420.289,128.402,19.7773,25.3586,0,0.681156,nan,nan
1,16,707.01,138.921,19.6847,24.5096,711.562,131.431,19.9987,24.5381,0,0.6671,nan,nan
1,17,232.3,139.094,18.1063,25.0101,233.59,127.497,18.6005,25.0872,0,0.621175,nan,nan
1,18,215.53,138.711,16.5008,24.7855,216.664,126.97,16.9829,24.8516,0,0.597992,nan,nan
1,19,628.708,139.474,21.7563,22.9329,632.888,131.305,22.0963,22.9983,0,0.540161,nan,nan
1,20,391.813,137.496,16.7278,27.7758,394.495,127.288,17.1821,27.8073,0,0.531932,nan,nan
1,21,468.901,135.869,20.6754,32.8864,472.163,126.336,21.1835,32.9168,0,0.476799,nan,nan
1,22,770.247,138.674,22.306,24.2442,775.047,131.731,22.6019,24.2884,0,0.501159,nan,nan
1,23,650.307,139.254,20.1531,22.2854,654.597,131.273,20.47,22.3377,0,0.491227,nan,nan
1,24,61.6975,135.237,25.9895,30.5732,61.2575,122.168,26.7174,30.7285,0,0.472445,nan,nan
1,25,440.898,136.885,18.6072,28.6224,443.953,127.105,19.0654,28.6589,0,0.431227,nan,nan
1,26,172.179,138.874,21.4881,24.2221,172.88,126.756,22.0293,24.339,0,0.435035,nan,nan
1,27,570.334,138.955,19.4528,24.7561,574.203,130.284,19.8221,24.7996,0,0.404511,nan,nan
1,28,846.201,137.803,24.6981,26.1891,851.245,131.52,24.9845,26.2308,0,0.364244,nan,nan
1,29,815.792,138.684,23.9905,24.6179,820.742,132.133,24.2755,24.6682,0,0.286178,nan,nan
2,1,274.225,138.719,18.9249,24.5928,276.139,127.86,19.3705,24.6683,0,0.807523,nan,nan
2,2,254.558,138.896,20.9926,24.2135,256.307,127.876,21.4579,24.3094,0,0.79797,nan,nan
2,3,525.585,139.981,19.0347,25.3098,529.219,131.155,19.399,25.3527,0,0.795953,nan,nan
2,4,504.088,139.327,21.8027,24.6699,507.605,130.329,22.1844,24.7404,0,0.781108,nan,nan
2,5,195.195,138.838,21.5594,23.8609,196.432,127.336,22.0476,23.9696,0,0.77911,nan,nan
2,6,547.964,139.295,21.8853,23.9198,551.729,130.653,22.243,23.989,0,0.764606,nan,nan
2,7,372.061,138.415,21.356,25.2792,374.728,128.351,21.7918,25.3599,0,0.769361,nan,nan
2,8,328.703,138.35,21.8788,25.2188,331.051,127.934,22.3346,25.3094,0,0.76227,nan,nan
2,9,295.826,138.298,19.5086,26.4492,297.919,127.615,19.9727,26.5206,0,0.761855,nan,nan
2,10,111.968,138.097,23.26,24.4875,112.434,125.92,23.8043,24.6183,0,0.753785,nan,nan
2,11,351.018,138.458,18.5999,25.7262,353.531,128.223,19.0286,25.7856,0,0.73738,nan,nan
2,12,738.019,139.104,21.0248,23.6544,742.634,132,21.3051,23.6955,0,0.72616,nan,nan
2,13,596.045,138.394,26.3187,24.8126,600.067,130.146,26.6884,24.9076,0,0.708587,nan,nan
2,14,154.064,139.019,23.6933,23.7888,154.922,127.182,24.2162,23.92,0,0.725449,nan,nan
2,15,417.425,138.38,19.3267,25.2745,420.407,128.684,19.7314,25.333,0,0.681309,nan,nan
2,16,707.018,138.903,19.6888,24.4821,711.521,131.55,19.9828,24.5116,0,0.666887,nan,nan
2,17,232.304,139.085,18.1088,25.0108,233.863,127.884,18.5674,25.0837,0,0.621315,nan,nan
2,18,215.54,138.698,16.5138,24.7847,216.959,127.362,16.9615,24.8472,0,0.598162,nan,nan
2,19,628.709,139.461,21.7307,22.9355,632.876,131.472,22.0478,22.9987,0,0.540114,nan,nan
2,20,391.824,137.486,16.7313,27.7659,394.641,127.585,17.1547,27.797,0,0.531201,nan,nan
2,21,468.9,135.85,20.6573,32.8605,472.241,126.583,21.1311,32.8912,0,0.477554,nan,nan
2,22,770.249,138.66,22.3022,24.238,774.976,131.819,22.5797,24.2823,0,0.500535,nan,nan
2,23,650.335,139.24,20.064,22.2715,654.602,131.426,20.3595,22.3221,0,0.491377,nan,nan
2,24,61.6999,135.222,25.9963,30.5734,61.6996,122.642,26.6692,30.7188,0,0.472564,nan,nan
2,25,440.889,136.868,18.5954,28.5952,444.042,127.368,19.0222,28.6311,0,0.431782,nan,nan
2,26,172.183,138.857,21.4958,24.2184,173.211,127.168,21.9967,24.3283,0,0.435245,nan,nan
2,27,570.341,138.943,19.4474,24.7583,574.228,130.484,19.7923,24.8012,0,0.40354,nan,nan
2,28,846.216,137.791,24.6771,26.173,851.163,131.569,24.9465,26.2155,0,0.364208,nan,nan
2,29,815.801,138.671,23.9816,24.608,820.663,132.198,24.2492,24.6582,0,0.286055,nan,nan
3,1,274.214,138.751,18.946,24.5801,278.154,115.374,19.8351,24.7116,0,0.806071,nan,nan
3,2,254.555,138.93,21.0182,24.1823,258.174,115.196,21.9444,24.359,0,0.797433,nan,nan
3,3,525.589,139.982,18.9706,25.0672,532.918,121.121,19.7055,25.1391,0,0.796825,nan,nan
3,4,504.077,139.355,21.7376,24.4696,511.171,120.114,22.5063,24.602,0,0.785155,nan,nan
3,5,195.188,138.862,21.6055,23.783,197.813,114.056,22.573,23.9864,0,0.776716,nan,nan
3,6,547.937,139.34,21.774,23.7725,555.526,120.887,22.498,23.9036,0,0.762076,nan,nan
3,7,372.049,138.455,21.2627,25.1838,377.461,116.846,22.1337,25.3296,0,0.768964,nan,nan
3,8,328.682,138.388,21.8628,25.1415,333.467,115.997,22.7724,25.3083,0,0.760463,nan,nan
3,9,295.821,138.336,19.5144,26.404,300.109,115.353,20.4412,26.5248,0,0.75803,nan,nan
3,10,111.962,138.129,23.293,24.504,113.098,111.822,24.3692,24.7505,0,0.751593,nan,nan
3,11,351.007,138.511,18.5741,25.6099,356.118,116.522,19.4309,25.7081,0,0.736187,nan,nan
3,12,738.033,139.106,20.9714,23.6235,747.367,124.065,21.5549,23.7014,0,0.728214,nan,nan
3,13,596.39,138.463,25.3351,24.5743,604.502,120.89,26.0767,24.7495,0,0.685897,nan,nan
3,14,154.074,139.048,23.7519,23.7617,155.965,113.496,24.7865,24.013,0,0.719702,nan,nan
3,15,417.412,138.449,19.2378,25.1019,423.445,117.658,20.0481,25.2018,0,0.688595,nan,nan
3,16,707.07,138.956,19.5331,24.327,716.169,123.363,20.1389,24.377,0,0.671334,nan,nan
3,17,232.281,139.122,18.1585,24.913,235.53,114.984,19.0704,25.037,0,0.621101,nan,nan
3,18,215.548,138.736,16.5685,24.6848,218.525,114.299,17.4586,24.7855,0,0.593993,nan,nan
3,19,628.995,139.25,22.6797,22.7323,637.409,122.253,23.3356,22.8744,0,0.58387,nan,nan
3,20,391.81,137.535,16.6857,27.6809,397.519,116.292,17.5357,27.7153,0,0.547025,nan,nan
3,21,468.846,135.866,20.5904,32.7538,475.591,116.028,21.5467,32.7863,0,0.474639,nan,nan
3,22,770.27,138.68,22.3028,24.1743,779.842,124.222,22.8832,24.262,0,0.512568,nan,nan
3,23,650.001,139.152,20.9802,22.753,658.61,122.533,21.6065,22.8601,0,0.557508,nan,nan
3,24,61.6896,135.254,26.0162,30.5713,61.9299,108.055,27.3442,30.836,0,0.473548,nan,nan
3,25,440.748,136.964,18.4465,28.3545,447.118,116.609,19.3017,28.4015,0,0.443424,nan,nan
3,26,172.1,138.879,21.6421,24.152,174.319,113.655,22.6358,24.3582,0,0.420907,nan,nan
3,27,570.32,138.993,19.4809,24.5699,578.156,120.946,20.1813,24.646,0,0.415364,nan,nan
3,28,846.207,137.804,24.6775,26.2341,856.26,124.716,25.2518,26.3196,0,0.357498,nan,nan
3,29,815.829,138.706,23.8793,24.6045,825.693,125.062,24.4446,24.7048,0,0.284517,nan,nan
4,1,274.222,138.716,18.9536,24.5764,278.115,115.438,19.8614,24.7047,0,0.805977,nan,nan
4,2,254.566,138.896,21.0275,24.1726,258.133,115.26,21.973,24.3464,0,0.797387,nan,nan
4,3,525.605,139.938,18.9513,24.9836,532.948,121.182,19.6974,25.0509,0,0.796762,nan,nan
4,4,504.087,139.322,21.7162,24.4015,511.191,120.185,22.4972,24.5295,0,0.785294,nan,nan
4,5,195.198,138.826,21.6218,23.7596,197.749,114.116,22.6098,23.9608,0,0.776744,nan,nan
4,6,547.943,139.31,21.7429,23.7225,555.55,120.963,22.4782,23.8487,0,0.762194,nan,nan
4,7,372.058,138.423,21.236,25.1516,377.451,116.915,22.1232,25.2932,0,0.768873,nan,nan
4,8,328.686,138.355,21.859,25.1166,333.442,116.064,22.7865,25.2798,0,0.760541,nan,nan
4,9,295.831,138.305,19.5181,26.3899,300.08,115.421,20.4637,26.507,0,0.757849,nan,nan
4,10,111.971,138.094,23.3043,24.5095,113.004,111.881,24.4047,24.7539,0,0.751636,nan,nan
4,11,351.017,138.484,18.5675,25.5695,356.104,116.596,19.4406,25.6638,0,0.736071,nan,nan
